,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,DOGE-USD,ETH-USD,LTC-USD,DOGE-USD,ETH-USD,LTC-USD,DOGE-USD,ETH-USD,LTC-USD,DOGE-USD,ETH-USD,LTC-USD,DOGE-USD,ETH-USD,LTC-USD,DOGE-USD,ETH-USD,LTC-USD
Datetime,,,,,,,,,,,,,,,,,,
2021-09-02 07:40:00+01:00,0.30147504806518555,3746.1005859375,183.51441955566406,0.30147504806518555,3746.1005859375,183.51441955566406,0.30147504806518555,3751.16259765625,183.59959411621094,0.3009389042854309,3746.1005859375,183.35548400878906,0.3009389042854309,3751.16259765625,183.4278106689453,5289984.0,10196992,0
2021-09-02 07:45:00+01:00,0.3012479841709137,3741.97119140625,183.34669494628906,0.3012479841709137,3741.97119140625,183.34669494628906,0.30155500769615173,3741.97119140625,183.34669494628906,0.3009817898273468,3741.97119140625,183.2837677001953,0.30155500769615173,3741.97119140625,183.2837677001953,0.0,0,0
2021-09-02 07:50:00+01:00,0.30223897099494934,3732.578369140625,183.92855834960938,0.30223897099494934,3732.578369140625,183.92855834960938,0.30223897099494934,3744.868408203125,184.0757598876953,0.3021136224269867,3732.578369140625,183.79547119140625,0.3021136224269867,3744.868408203125,183.79547119140625,8602624.0,25645056,5053696
2021-09-02 07:55:00+01:00,0.30272671580314636,3754.01025390625,184.54278564453125,0.30272671580314636,3754.01025390625,184.54278564453125,0.30272671580314636,3754.254150390625,184.54278564453125,0.3008672893047333,3745.942138671875,183.44114685058594,0.3008672893047333,3745.942138671875,183.44114685058594,10445056.0,114878464,1902080
2021-09-02 08:00:00+01:00,0.3032459020614624,3760.05419921875,184.8795166015625,0.3032459020614624,3760.05419921875,184.8795166015625,0.3032459020614624,3760.05419921875,184.8795166015625,0.3025617003440857,3751.81201171875,184.6157989501953,0.3028288781642914,3753.85595703125,184.64903259277344,6422784.0,0,5303040
2021-09-02 08:05:00+01:00,0.3037245571613312,3770.525634765625,184.50192260742188,0.3037245571613312,3770.525634765625,184.50192260742188,0.30459731817245483,3770.88916015625,184.6786346435547,0.3037245571613312,3763.144775390625,184.4468536376953,0.30459731817245483,3763.144775390625,184.6786346435547,11853824.0,70227968,2046464
2021-09-02 08:10:00+01:00,0.30314090847969055,3758.909423828125,184.7621612548828,0.30314090847969055,3758.909423828125,184.7621612548828,0.30373814702033997,3768.5546875,184.7621612548828,0.3024679124355316,3758.593994140625,184.57786560058594,0.30373814702033997,3768.5546875,184.57786560058594,2651136.0,0,0
2021-09-02 08:15:00+01:00,0.30255037546157837,3756.130615234375,184.50962829589844,0.30255037546157837,3756.130615234375,184.50962829589844,0.30352455377578735,3758.733642578125,184.77188110351562,0.30255037546157837,3754.444580078125,184.50962829589844,0.30352455377578735,3758.733642578125,184.77188110351562,0.0,0,0
2021-09-02 08:20:00+01:00,0.30203866958618164,3752.99267578125,184.34011840820312,0.30203866958618164,3752.99267578125,184.34011840820312,0.3024277091026306,3757.231689453125,184.5032958984375,0.3019580543041229,3752.99267578125,184.34011840820312,0.3024277091026306,3757.231689453125,184.41871643066406,1197056.0,0,0
2021-09-02 08:25:00+01:00,0.3031049072742462,3751.9892578125,184.68679809570312,0.3031049072742462,3751.9892578125,184.68679809570312,0.3031049072742462,3754.9716796875,184.69668579101562,0.30280575156211853,3751.9892578125,184.52301025390625,0.30280575156211853,3754.9716796875,184.52301025390625,4323072.0,0,0
2021-09-02 08:30:00+01:00,,3747.65283203125,184.0470428466797,,3747.65283203125,184.0470428466797,,3751.108642578125,184.53431701660156,,3747.65283203125,184.0470428466797,,3750.606201171875,184.53431701660156,,0,0
2021-09-02 08:35:00+01:00,,3743.692626953125,183.6543731689453,,3743.692626953125,183.6543731689453,,3747.2529296875,184.0268096923828,,3742.08203125,183.51832580566406,,3747.2529296875,183.9521942138672,,0,487936
2021-09-02 08:40:00+01:00,,3740.19580078125,183.37168884277344,,3740.19580078125,183.37168884277344,,3742.34375,183.67218017578125,,3739.984130859375,183.37168884277344,,3741.24951171875,183.52316284179688,,0,0
2021-09-02 08:45:00+01:00,,3731.62841796875,182.47666931152344,,3731.62841796875,182.47666931152344,,3739.672119140625,183.42759704589844,,3731.62841796875,182.47666931152344,,3739.672119140625,183.42759704589844,,0,0
2021-09-02 08:50:00+01:00,,3733.759521484375,182.52444458007812,,3733.759521484375,182.52444458007812,,3734.607666015625,182.5929718017578,,3731.76123046875,182.3032989501953,,3731.76123046875,182.47154235839844,,0,0
2021-09-02 08:55:00+01:00,,3736.564453125,182.75877380371094,,3736.564453125,182.75877380371094,,3737.51171875,182.75877380371094,,3733.59619140625,182.6119842529297,,3733.59619140625,182.67779541015625,,0,4430848
2021-09-02 09:00:00+01:00,,3742.36474609375,183.005126953125,,3742.36474609375,183.005126953125,,3744.71923828125,183.01742553710938,,3736.28759765625,182.5996551513672,,3736.28857421875,182.83584594726562,,0,0
2021-09-02 09:05:00+01:00,,3734.362548828125,182.52606201171875,,3734.362548828125,182.52606201171875,,3742.2470703125,182.76414489746094,,3734.362548828125,182.453369140625,,3742.2470703125,182.76414489746094,,0,0
2021-09-02 09:10:00+01:00,,3746.817626953125,182.5970458984375,,3746.817626953125,182.5970458984375,,3746.817626953125,182.5970458984375,,3741.02783203125,182.5970458984375,,3741.02783203125,182.5970458984375,,0,0
2021-09-02 09:15:00+01:00,0.3010367155075073,3748.49169921875,183.23004150390625,0.3010367155075073,3748.49169921875,183.23004150390625,0.3010367155075073,3748.49169921875,183.23004150390625,0.3010367155075073,3748.49169921875,183.23004150390625,0.3010367155075073,3748.49169921875,183.23004150390625,27505920.0,0,2831360
2021-09-02 09:20:00+01:00,0.3008664548397064,3750.373046875,183.19801330566406,0.3008664548397064,3750.373046875,183.19801330566406,0.3009580969810486,3750.373046875,183.19801330566406,0.30070731043815613,3749.228759765625,183.0760040283203,0.30070731043815613,3749.228759765625,183.0760040283203,719872.0,0,0
2021-09-02 09:25:00+01:00,0.3015535771846771,3754.016357421875,183.5157012939453,0.3015535771846771,3754.016357421875,183.5157012939453,0.30165526270866394,3754.016357421875,183.5157012939453,0.30146947503089905,3751.23583984375,183.5157012939453,0.30165526270866394,3752.507080078125,183.5157012939453,7395840.0,11485184,1561856
2021-09-02 09:30:00+01:00,0.30126312375068665,3754.6728515625,183.65391540527344,0.30126312375068665,3754.6728515625,183.65391540527344,0.3016696274280548,3754.6728515625,183.69688415527344,0.30106160044670105,3750.942626953125,183.44888305664062,0.3016696274280548,3754.443359375,183.6798553466797,0.0,0,0
2021-09-02 09:35:00+01:00,0.3012487590312958,3751.416015625,183.64959716796875,0.3012487590312958,3751.416015625,183.64959716796875,0.3012487590312958,3753.009033203125,183.64959716796875,0.3008791208267212,3748.74560546875,183.41966247558594,0.3009743094444275,3753.009033203125,183.42678833007812,0.0,0,1187072
2021-09-02 09:40:00+01:00,0.30182117223739624,3749.8994140625,183.75315856933594,0.30182117223739624,3749.8994140625,183.75315856933594,0.30182117223739624,3750.58154296875,183.75917053222656,0.3012426197528839,3748.73974609375,183.59429931640625,0.3012426197528839,3750.58154296875,183.59429931640625,4142080.0,0,557568
2021-09-02 09:45:00+01:00,0.30118876695632935,3748.826416015625,183.5350341796875,0.30118876695632935,3748.826416015625,183.5350341796875,0.30232489109039307,3754.58203125,183.9215545654297,0.3011631369590759,3748.2041015625,183.5350341796875,0.30232489109039307,3754.58203125,183.9215545654297,1757952.0,0,0
2021-09-02 09:50:00+01:00,0.301559180021286,3744.626708984375,183.47056579589844,0.301559180021286,3744.626708984375,183.47056579589844,0.301729679107666,3750.01318359375,183.76480102539062,0.3014570474624634,3744.626708984375,183.47056579589844,0.301729679107666,3750.01318359375,183.6748504638672,2887936.0,0,1449728
2021-09-02 09:55:00+01:00,0.30174165964126587,3746.1015625,183.2841796875,0.30174165964126587,3746.1015625,183.2841796875,0.30174165964126587,3746.1015625,183.4225311279297,0.3015443980693817,3742.224365234375,183.129638671875,0.3016377389431,3744.69580078125,183.4225311279297,1760256.0,0,0
2021-09-02 10:00:00+01:00,0.3010621964931488,3750.26123046875,183.4977569580078,0.3010621964931488,3750.26123046875,183.4977569580078,0.30224475264549255,3752.29541015625,183.63623046875,0.3010621964931488,3746.811279296875,183.3721923828125,0.30184319615364075,3746.811279296875,183.3721923828125,0.0,0,0
2021-09-02 10:05:00+01:00,0.30094534158706665,3739.908447265625,182.77491760253906,0.30094534158706665,3739.908447265625,182.77491760253906,0.3009868562221527,3748.497802734375,183.4215850830078,0.30046501755714417,3737.521728515625,182.541259765625,0.3009868562221527,3748.497802734375,183.4215850830078,1320704.0,0,0
2021-09-02 10:10:00+01:00,0.30046647787094116,3735.3994140625,182.50094604492188,0.30046647787094116,3735.3994140625,182.50094604492188,0.3007703721523285,3738.092041015625,182.6529541015625,0.30046647787094116,3734.80615234375,182.4327850341797,0.3007703721523285,3738.092041015625,182.6529541015625,241920.0,0,0
2021-09-02 10:15:00+01:00,0.3004761040210724,3734.846923828125,182.524169921875,0.3004761040210724,3734.846923828125,182.524169921875,0.3007723391056061,3736.823486328125,182.57928466796875,0.3004761040210724,3734.846923828125,182.50376892089844,0.3005621135234833,3735.19775390625,182.50376892089844,319488.0,0,0
2021-09-02 10:20:00+01:00,0.30065077543258667,3731.878662109375,182.26158142089844,0.30065077543258667,3731.878662109375,182.26158142089844,0.30086156725883484,3736.57666015625,182.5849609375,0.300568550825119,3731.878662109375,182.19581604003906,0.30064600706100464,3734.82275390625,182.5849609375,1252096.0,0,1033984
2021-09-02 10:25:00+01:00,0.2999911308288574,3733.32568359375,182.04275512695312,0.2999911308288574,3733.32568359375,182.04275512695312,0.3005969226360321,3733.32568359375,182.30596923828125,0.2998773455619812,3730.8466796875,182.0299835205078,0.3005969226360321,3733.114990234375,182.30596923828125,0.0,2912256,0
2021-09-02 10:30:00+01:00,0.3000347316265106,3738.341064453125,182.30398559570312,0.3000347316265106,3738.341064453125,182.30398559570312,0.30033475160598755,3740.476806640625,182.30398559570312,0.2994905710220337,3729.41259765625,181.91807556152344,0.2994905710220337,3729.41259765625,181.94583129882812,1392896.0,26511360,1706240
2021-09-02 10:35:00+01:00,0.3009723722934723,3743.83349609375,182.34767150878906,0.3009723722934723,3743.83349609375,182.34767150878906,0.3009723722934723,3743.83349609375,182.36541748046875,0.3000108599662781,3740.2548828125,182.2764434814453,0.30004677176475525,3740.87060546875,182.30630493164062,4049152.0,1386496,0
2021-09-02 10:40:00+01:00,0.30031412839889526,3735.5732421875,182.24290466308594,0.30031412839889526,3735.5732421875,182.24290466308594,0.30107223987579346,3742.7734375,182.56216430664062,0.30031412839889526,3735.5732421875,182.24290466308594,0.3010653257369995,3741.904541015625,182.44676208496094,946944.0,0,0
2021-09-02 10:45:00+01:00,0.30135205388069153,3740.0458984375,182.5110626220703,0.30135205388069153,3740.0458984375,182.5110626220703,0.30135205388069153,3740.0458984375,182.5110626220703,0.30021241307258606,3730.82666015625,181.9937286376953,0.30021241307258606,3730.82666015625,181.9937286376953,3951360.0,0,0
2021-09-02 10:50:00+01:00,0.3005863428115845,3732.03173828125,182.25169372558594,0.3005863428115845,3732.03173828125,182.25169372558594,0.30136024951934814,3739.274169921875,182.35089111328125,0.3005863428115845,3732.03173828125,182.1958465576172,0.30106744170188904,3736.14208984375,182.2089385986328,0.0,0,0
2021-09-02 10:55:00+01:00,0.300667405128479,3737.6396484375,182.3457794189453,0.300667405128479,3737.6396484375,182.3457794189453,0.3006753623485565,3737.6396484375,182.3457794189453,0.30046379566192627,3732.478515625,182.17279052734375,0.3006095290184021,3732.478515625,182.17279052734375,0.0,10086400,0
2021-09-02 11:00:00+01:00,0.30039289593696594,3735.345458984375,182.1643829345703,0.30039289593696594,3735.345458984375,182.1643829345703,0.30123794078826904,3739.88134765625,182.51248168945312,0.30038586258888245,3734.590087890625,182.1643829345703,0.3010599613189697,3739.185546875,182.51248168945312,0.0,0,0
2021-09-02 11:05:00+01:00,0.3004370331764221,3735.86572265625,182.19210815429688,0.3004370331764221,3735.86572265625,182.19210815429688,0.3006497621536255,3736.376953125,182.223876953125,0.30007439851760864,3732.80712890625,182.00799560546875,0.3006497621536255,3736.376953125,182.223876953125,0.0,0,0
2021-09-02 11:10:00+01:00,0.301067978143692,3740.92529296875,182.5589141845703,0.301067978143692,3740.92529296875,182.5589141845703,0.301067978143692,3740.92529296875,182.71401977539062,0.30072930455207825,3738.1298828125,182.3064727783203,0.30072930455207825,3738.1298828125,182.3064727783203,0.0,0,2545152
2021-09-02 11:15:00+01:00,0.3007371723651886,3736.491455078125,182.1951446533203,0.3007371723651886,3736.491455078125,182.1951446533203,0.30146142840385437,3741.489990234375,182.56732177734375,0.3007371723651886,3736.491455078125,182.1951446533203,0.30146142840385437,3741.489990234375,182.56732177734375,0.0,0,0
2021-09-02 11:20:00+01:00,0.3026251792907715,3740.365234375,182.30165100097656,0.3026251792907715,3740.365234375,182.30165100097656,0.3026251792907715,3740.365234375,182.36050415039062,0.3008981943130493,3733.794189453125,182.2792510986328,0.3008981943130493,3735.561767578125,182.33294677734375,9599744.0,11919360,3109632
2021-09-02 11:25:00+01:00,0.30255162715911865,3741.504638671875,182.3665313720703,0.30255162715911865,3741.504638671875,182.3665313720703,0.30255162715911865,3741.504638671875,182.3665313720703,0.3019827604293823,3738.56982421875,182.1373748779297,0.30231553316116333,3741.33154296875,182.2927703857422,4218112.0,0,0
2021-09-02 11:30:00+01:00,0.30312222242355347,3750.591064453125,183.14608764648438,0.30312222242355347,3750.591064453125,183.14608764648438,0.303410142660141,3750.591064453125,183.14608764648438,0.3025505840778351,3743.013427734375,182.37075805664062,0.3027288615703583,3743.013427734375,182.37075805664062,11420928.0,94765056,9366784
2021-09-02 11:35:00+01:00,0.3027454614639282,3760.21240234375,184.31362915039062,0.3027454614639282,3760.21240234375,184.31362915039062,0.3030698299407959,3760.21240234375,184.31362915039062,0.30221936106681824,3750.151123046875,183.3435516357422,0.30221936106681824,3750.151123046875,183.3435516357422,2455296.0,0,11342848
2021-09-02 11:40:00+01:00,0.3036338686943054,3754.911865234375,184.28759765625,0.3036338686943054,3754.911865234375,184.28759765625,0.3037107586860657,3763.64794921875,184.39515686035156,0.30263400077819824,3754.911865234375,184.22755432128906,0.30263400077819824,3763.64794921875,184.22755432128906,10701568.0,51466240,9004544
2021-09-02 11:45:00+01:00,0.30315831303596497,3753.3359375,184.73167419433594,0.30315831303596497,3753.3359375,184.73167419433594,0.30385932326316833,3754.566162109375,184.73167419433594,0.30315831303596497,3753.3359375,184.44107055664062,0.30353814363479614,3754.06884765625,184.44107055664062,3824896.0,0,0
2021-09-02 11:50:00+01:00,0.3032492697238922,3759.805908203125,184.8229217529297,0.3032492697238922,3759.805908203125,184.8229217529297,0.30335164070129395,3765.239501953125,184.83331298828125,0.30316758155822754,3757.848876953125,184.6532745361328,0.30324602127075195,3757.848876953125,184.6532745361328,1527808.0,47929344,3267328
2021-09-02 11:55:00+01:00,0.303073525428772,3760.660888671875,184.99533081054688,0.303073525428772,3760.660888671875,184.99533081054688,0.3033488392829895,3761.773681640625,184.99533081054688,0.303073525428772,3757.601806640625,184.67919921875,0.3033488392829895,3761.773681640625,184.8330841064453,1768960.0,59731968,2055680
2021-09-02 12:00:00+01:00,0.30196213722229004,3755.542724609375,184.9525146484375,0.30196213722229004,3755.542724609375,184.9525146484375,0.3030635118484497,3760.110107421875,185.01524353027344,0.30196213722229004,3755.542724609375,184.76087951660156,0.3030635118484497,3760.110107421875,184.76087951660156,0.0,0,0
2021-09-02 12:05:00+01:00,0.3022625744342804,3752.663818359375,184.73855590820312,0.3022625744342804,3752.663818359375,184.73855590820312,0.30257686972618103,3756.543212890625,185.0961151123047,0.30217796564102173,3752.49267578125,184.6486358642578,0.30217796564102173,3755.390625,184.6486358642578,1732864.0,0,3696128
2021-09-02 12:10:00+01:00,0.3017581105232239,3750.696044921875,185.04708862304688,0.3017581105232239,3750.696044921875,185.04708862304688,0.3026520013809204,3754.623779296875,185.32485961914062,0.3017581105232239,3750.30810546875,185.04708862304688,0.30260810256004333,3753.751953125,185.32485961914062,0.0,0,0
2021-09-02 12:15:00+01:00,0.3018254041671753,3749.22998046875,186.00148010253906,0.3018254041671753,3749.22998046875,186.00148010253906,0.3018563985824585,3751.340576171875,186.00148010253906,0.3015526235103607,3746.33642578125,185.05355834960938,0.3018563985824585,3751.340576171875,185.2108154296875,0.0,0,21230592
2021-09-02 12:20:00+01:00,0.3021089732646942,3750.39208984375,186.40435791015625,0.3021089732646942,3750.39208984375,186.40435791015625,0.3024185299873352,3751.77587890625,186.58126831054688,0.30200448632240295,3749.685546875,186.33261108398438,0.3024185299873352,3751.77587890625,186.58126831054688,115968.0,0,12152832
2021-09-02 12:25:00+01:00,0.30239421129226685,3752.471435546875,186.53091430664062,0.30239421129226685,3752.471435546875,186.53091430664062,0.30239421129226685,3752.471435546875,186.62063598632812,0.30200496315956116,3750.09765625,186.4739227294922,0.3020084798336029,3750.09765625,186.5554656982422,1027072.0,0,2795776
2021-09-02 12:30:00+01:00,0.30233117938041687,3748.80126953125,186.25929260253906,0.30233117938041687,3748.80126953125,186.25929260253906,0.3027873635292053,3752.654541015625,186.6080322265625,0.30233117938041687,3748.80126953125,186.25929260253906,0.30259090662002563,3752.6513671875,186.6080322265625,2479104.0,0,0
2021-09-02 12:35:00+01:00,0.30678918957710266,3755.4423828125,186.6750030517578,0.30678918957710266,3755.4423828125,186.6750030517578,0.30678918957710266,3755.4423828125,186.6750030517578,0.3021309971809387,3747.840576171875,186.33206176757812,0.3021309971809387,3747.840576171875,186.33206176757812,32855808.0,780288,2506240
2021-09-02 12:40:00+01:00,0.30621129274368286,3760.104248046875,186.71209716796875,0.30621129274368286,3760.104248046875,186.71209716796875,0.3063551187515259,3760.104248046875,186.71209716796875,0.30605819821357727,3755.835693359375,186.46719360351562,0.3063516318798065,3755.835693359375,186.54754638671875,30232320.0,0,636416
2021-09-02 12:45:00+01:00,0.3061724901199341,3767.82373046875,187.0692138671875,0.3061724901199341,3767.82373046875,187.0692138671875,0.3061891198158264,3767.82373046875,187.0692138671875,0.3057866394519806,3758.662109375,186.69578552246094,0.3057866394519806,3758.662109375,186.69578552246094,12105216.0,20267008,6873856
2021-09-02 12:50:00+01:00,0.30831700563430786,3763.934326171875,187.3294677734375,0.30831700563430786,3763.934326171875,187.3294677734375,0.30831700563430786,3766.193603515625,187.3294677734375,0.3065759241580963,3762.528564453125,186.91555786132812,0.3072376549243927,3766.193603515625,187.06817626953125,32035328.0,0,6120960
2021-09-02 12:55:00+01:00,0.3074027895927429,3762.2939453125,186.935302734375,0.3074027895927429,3762.2939453125,186.935302734375,0.3074027895927429,3762.2939453125,187.14137268066406,0.307085782289505,3759.62158203125,186.58738708496094,0.3073752522468567,3762.18896484375,187.07139587402344,4952320.0,0,1571840
2021-09-02 13:00:00+01:00,0.3061008155345917,3761.737060546875,186.69349670410156,0.3061008155345917,3761.737060546875,186.69349670410156,0.3070997893810272,3765.254638671875,187.08578491210938,0.3061008155345917,3761.522216796875,186.69349670410156,0.3070722222328186,3761.522216796875,186.91476440429688,0.0,0,0
2021-09-02 13:05:00+01:00,0.308381587266922,3768.0498046875,187.06295776367188,0.308381587266922,3768.0498046875,187.06295776367188,0.3091639280319214,3768.0498046875,187.17337036132812,0.3065040707588196,3762.1513671875,186.6963348388672,0.3065040707588196,3762.1513671875,186.6963348388672,26224896.0,14141440,5720576
2021-09-02 13:10:00+01:00,0.30776649713516235,3766.876220703125,187.1039276123047,0.30776649713516235,3766.876220703125,187.1039276123047,0.308463990688324,3768.95361328125,187.12347412109375,0.30776649713516235,3766.876220703125,187.03945922851562,0.3083731532096863,3767.79931640625,187.12347412109375,3220736.0,0,0
2021-09-02 13:15:00+01:00,0.3067946135997772,3790.173095703125,186.9823455810547,0.3067946135997772,3790.173095703125,186.9823455810547,0.30731329321861267,3790.173095703125,187.19532775878906,0.3067946135997772,3765.76708984375,186.9823455810547,0.30731329321861267,3767.58447265625,187.11697387695312,272128.0,72366080,7850496
2021-09-02 13:20:00+01:00,0.3061223030090332,3779.56689453125,185.43899536132812,0.3061223030090332,3779.56689453125,185.43899536132812,0.30709129571914673,3793.897216796875,187.2332763671875,0.3061223030090332,3779.56689453125,185.43899536132812,0.30709129571914673,3792.716064453125,187.2332763671875,0.0,42749952,0
2021-09-02 13:25:00+01:00,0.3058941066265106,3784.6845703125,185.46351623535156,0.3058941066265106,3784.6845703125,185.46351623535156,0.3059762418270111,3784.6845703125,185.46351623535156,0.30563223361968994,3780.448486328125,185.34222412109375,0.30569058656692505,3780.448486328125,185.34222412109375,3284224.0,0,0
2021-09-02 13:30:00+01:00,0.3041568100452423,3778.336181640625,184.84022521972656,0.3041568100452423,3778.336181640625,184.84022521972656,0.3066904842853546,3790.650634765625,185.9161376953125,0.3041568100452423,3778.336181640625,184.84022521972656,0.3066904842853546,3790.650634765625,185.6416473388672,0.0,4726784,1780480
2021-09-02 13:35:00+01:00,0.30415186285972595,3781.29296875,185.0996551513672,0.30415186285972595,3781.29296875,185.0996551513672,0.30451980233192444,3783.320068359375,185.09971618652344,0.30413180589675903,3778.554443359375,184.97445678710938,0.30413180589675903,3778.554443359375,184.97445678710938,4257280.0,13242368,3584768
2021-09-02 13:40:00+01:00,0.30440688133239746,3781.9365234375,185.0027618408203,0.30440688133239746,3781.9365234375,185.0027618408203,0.3047221004962921,3786.064453125,185.2664794921875,0.3043173849582672,3781.9365234375,184.93011474609375,0.3047221004962921,3786.042724609375,185.17706298828125,0.0,0,0
2021-09-02 13:45:00+01:00,0.30344218015670776,3771.7890625,184.67022705078125,0.30344218015670776,3771.7890625,184.67022705078125,0.30450090765953064,3781.3486328125,185.1536407470703,0.30344218015670776,3771.7890625,184.67022705078125,0.30433040857315063,3781.3486328125,185.0863800048828,0.0,0,0
2021-09-02 13:50:00+01:00,0.30322206020355225,3769.027099609375,184.69204711914062,0.30322206020355225,3769.027099609375,184.69204711914062,0.3035134971141815,3770.659423828125,184.79295349121094,0.30322206020355225,3768.500732421875,184.66079711914062,0.30340203642845154,3770.659423828125,184.79295349121094,2379776.0,0,0
2021-09-02 13:55:00+01:00,0.30372750759124756,3775.210205078125,185.0971221923828,0.30372750759124756,3775.210205078125,185.0971221923828,0.3039889633655548,3775.217041015625,185.1883544921875,0.30344536900520325,3770.974853515625,184.7831268310547,0.30344536900520325,3770.974853515625,184.7831268310547,3777536.0,16257024,4849920
2021-09-02 14:00:00+01:00,0.3042238652706146,3773.80126953125,185.2885284423828,0.3042238652706146,3773.80126953125,185.2885284423828,0.3042238652706146,3776.40478515625,185.57345581054688,0.3037624955177307,3771.175048828125,185.22499084472656,0.3041159212589264,3776.40478515625,185.57345581054688,0.0,0,0
2021-09-02 14:05:00+01:00,0.30424800515174866,3771.631103515625,185.3370819091797,0.30424800515174866,3771.631103515625,185.3370819091797,0.30452805757522583,3772.54345703125,185.37867736816406,0.304047167301178,3767.411376953125,185.07322692871094,0.30452805757522583,3772.54345703125,185.37867736816406,0.0,0,0
2021-09-02 14:10:00+01:00,0.30483338236808777,3777.746826171875,185.47190856933594,0.30483338236808777,3777.746826171875,185.47190856933594,0.3052031993865967,3777.88232421875,185.53671264648438,0.3044288158416748,3773.883544921875,185.39859008789062,0.3044288158416748,3773.883544921875,185.48301696777344,1034240.0,0,102400
2021-09-02 14:15:00+01:00,0.30542755126953125,3780.934326171875,185.70762634277344,0.30542755126953125,3780.934326171875,185.70762634277344,0.30542755126953125,3780.934326171875,185.73590087890625,0.3046565055847168,3776.52099609375,185.47006225585938,0.30484482645988464,3776.52099609375,185.47006225585938,3478528.0,0,761856
2021-09-02 14:20:00+01:00,0.30492839217185974,3780.489013671875,185.6048583984375,0.30492839217185974,3780.489013671875,185.6048583984375,0.30561915040016174,3781.680419921875,185.78021240234375,0.3049275577068329,3778.84228515625,185.6048583984375,0.3055955469608307,3781.680419921875,185.77569580078125,0.0,0,0
2021-09-02 14:25:00+01:00,0.3047485649585724,3785.8740234375,185.78311157226562,0.3047485649585724,3785.8740234375,185.78311157226562,0.3048541247844696,3787.048583984375,185.78311157226562,0.30473604798316956,3781.909912109375,185.61807250976562,0.3048541247844696,3781.909912109375,185.6856231689453,946432.0,0,0
2021-09-02 14:30:00+01:00,0.3040565252304077,3783.59521484375,185.51902770996094,0.3040565252304077,3783.59521484375,185.51902770996094,0.3053418695926666,3790.19384765625,185.8931884765625,0.3040565252304077,3782.539794921875,185.51902770996094,0.30513402819633484,3790.19384765625,185.77688598632812,0.0,0,1349888
2021-09-02 14:35:00+01:00,0.3041744530200958,3787.1484375,185.35858154296875,0.3041744530200958,3787.1484375,185.35858154296875,0.3041744530200958,3787.1484375,185.51016235351562,0.30387595295906067,3782.170166015625,185.18028259277344,0.30387595295906067,3782.170166015625,185.4454803466797,1410304.0,6299648,0
2021-09-02 14:40:00+01:00,0.3038555681705475,3785.342041015625,185.32540893554688,0.3038555681705475,3785.342041015625,185.32540893554688,0.3038671314716339,3786.58935546875,185.40391540527344,0.3035851716995239,3783.90283203125,185.07838439941406,0.3037600815296173,3783.90283203125,185.07838439941406,1609216.0,0,1332992
2021-09-02 14:45:00+01:00,0.3034861087799072,3796.66943359375,185.51181030273438,0.3034861087799072,3796.66943359375,185.51181030273438,0.30404725670814514,3796.66943359375,185.51181030273438,0.3034861087799072,3786.124267578125,185.25318908691406,0.3039564788341522,3786.124267578125,185.25318908691406,1058816.0,0,0
2021-09-02 14:50:00+01:00,0.30404701828956604,3792.8330078125,185.57139587402344,0.30404701828956604,3792.8330078125,185.57139587402344,0.30406463146209717,3792.8330078125,185.58316040039062,0.30321255326271057,3789.041259765625,185.43890380859375,0.30321255326271057,3790.400390625,185.43890380859375,6133248.0,2842624,0
2021-09-02 14:55:00+01:00,0.30396151542663574,3793.301025390625,185.44703674316406,0.30396151542663574,3793.301025390625,185.44703674316406,0.3042559027671814,3796.615966796875,185.69528198242188,0.303862601518631,3793.004638671875,185.44703674316406,0.3042559027671814,3796.615966796875,185.69528198242188,199680.0,0,0
2021-09-02 15:00:00+01:00,0.3014930486679077,3775.213134765625,184.67117309570312,0.3014930486679077,3775.213134765625,184.67117309570312,0.3041287362575531,3795.02490234375,185.58811950683594,0.3014930486679077,3775.213134765625,184.67117309570312,0.3041287362575531,3795.02490234375,185.58811950683594,0.0,0,0
2021-09-02 15:05:00+01:00,0.30351522564888,3823.350830078125,185.7541961669922,0.30351522564888,3823.350830078125,185.7541961669922,0.30351522564888,3823.350830078125,185.7541961669922,0.3008917570114136,3771.26806640625,184.32339477539062,0.3008917570114136,3771.26806640625,184.32339477539062,25621760.0,294023168,5394688
2021-09-02 15:10:00+01:00,0.30342453718185425,3826.57568359375,185.88278198242188,0.30342453718185425,3826.57568359375,185.88278198242188,0.30343541502952576,3827.737548828125,185.95663452148438,0.3030487895011902,3818.78515625,185.73635864257812,0.30306506156921387,3823.5244140625,185.83026123046875,8582912.0,244424704,14036224
2021-09-02 15:15:00+01:00,0.30286750197410583,3816.180419921875,185.0500030517578,0.30286750197410583,3816.180419921875,185.0500030517578,0.30286750197410583,3817.626220703125,185.4833221435547,0.30206698179244995,3811.447021484375,185.0500030517578,0.30268099904060364,3817.626220703125,185.4833221435547,3019264.0,0,0
2021-09-02 15:20:00+01:00,0.3006971776485443,3802.653076171875,184.4241485595703,0.3006971776485443,3802.653076171875,184.4241485595703,0.30192071199417114,3809.915771484375,184.8818359375,0.3006971776485443,3798.981689453125,184.20538330078125,0.30192071199417114,3809.811279296875,184.82650756835938,4708096.0,0,0
